20210113|69962400001|无|0|0|0|0|0|0
20210113|69967100004|0146891|2|0|0|0|0|0
20210113|69967100004|0146921|1|0|0|0|0|0
20210113|69967100004|0146951|3|0|0|0|0|0
20210113|69967100004|0147151|3|0|0|0|0|0
20210113|69967100004|01478AT|3|0|0|0|0|0
20210113|69967100008|无|0|0|0|0|0|0
20210113|69967400001|0146921|1|0|0|0|0|0
20210113|69967400001|0147151|4|0|0|0|0|0
